time(sec),X(m),Y(m),VX(m/s),VY(m/s),AX(m/s^2),AY(m/s^2),Xm(m),Ym(m),Vm(m),Hdgm(rad),u_rudder,u_throttle,P_11,P_12,P_13,P_14,P_15,P_16,P_21,P_22,P_23,P_24,P_25,P_26,P_31,P_32,P_33,P_34,P_35,P_36,P_41,P_42,P_43,P_44,P_45,P_46,P_51,P_52,P_53,P_54,P_55,P_56,P_61,P_62,P_63,P_64,P_65,P_66
253.000000,-19.103612,-26.340816,-0.414495,-3.875016,-0.904573,-0.790342,-20.170975,-25.480884,0.926284,4.248131,-0.835994,0.437544,0.342101,0.000000,0.347847,0.000000,0.178507,0.000000,0.000000,0.342101,0.000000,0.347847,0.000000,0.178507,0.347847,0.000000,0.592317,0.000000,0.424790,0.000000,0.000000,0.347847,0.000000,0.592317,0.000000,0.424790,0.178507,0.000000,0.424790,0.000000,0.462814,0.000000,0.000000,0.178507,0.000000,0.424790,0.000000,0.462814
253.200000,-19.533383,-26.570008,-0.932950,-3.456502,-1.078671,-0.492952,-20.170975,-25.480884,0.820423,4.000298,-0.835994,0.453169,0.340222,0.000000,0.349287,0.000000,0.180156,0.000000,0.000000,0.340222,0.000000,0.349287,0.000000,0.180156,0.349287,0.000000,0.596500,0.000000,0.426978,0.000000,0.000000,0.349287,0.000000,0.596500,0.000000,0.426978,0.180156,0.000000,0.426978,0.000000,0.463621,0.000000,0.000000,0.180156,0.000000,0.426978,0.000000,0.463621
253.400000,-20.129512,-26.662895,-1.549868,-2.926095,-1.286113,-0.167713,-20.883415,-25.480884,0.767493,3.778638,-0.992248,0.671926,0.339763,0.000000,0.351339,0.000000,0.181669,0.000000,0.000000,0.339763,0.000000,0.351339,0.000000,0.181669,0.351339,0.000000,0.599541,0.000000,0.428029,0.000000,0.000000,0.351339,0.000000,0.599541,0.000000,0.428029,0.181669,0.000000,0.428029,0.000000,0.463634,0.000000,0.000000,0.181669,0.000000,0.428029,0.000000,0.463634
253.600000,-20.845848,-26.168782,-2.202513,-1.834904,-1.490693,0.414193,-21.584724,-24.067134,0.714562,3.574436,-0.992248,0.671926,0.340004,0.000000,0.353208,0.000000,0.182740,0.000000,0.000000,0.340004,0.000000,0.353208,0.000000,0.182740,0.353208,0.000000,0.600939,0.000000,0.427959,0.000000,0.000000,0.353208,0.000000,0.600939,0.000000,0.427959,0.182740,0.000000,0.427959,0.000000,0.463037,0.000000,0.000000,0.182740,0.000000,0.427959,0.000000,0.463037
253.800000,-21.528888,-25.689788,-2.722142,-0.879851,-1.605215,0.865171,-21.940944,-24.067134,0.688097,3.356271,-0.992248,0.671926,0.340477,0.000000,0.354509,0.000000,0.183299,0.000000,0.000000,0.340477,0.000000,0.354509,0.000000,0.183299,0.354509,0.000000,0.600753,0.000000,0.427039,0.000000,0.000000,0.354509,0.000000,0.600753,0.000000,0.427039,0.183299,0.000000,0.427039,0.000000,0.462093,0.000000,0.000000,0.183299,0.000000,0.427039,0.000000,0.462093
254.000000,-22.049348,-25.241181,-2.984773,-0.074193,-1.575048,1.191887,-21.940944,-24.067134,0.714562,3.211410,-0.992248,0.710990,0.340912,0.000000,0.355143,0.000000,0.183412,0.000000,0.000000,0.340912,0.000000,0.355143,0.000000,0.183412,0.355143,0.000000,0.599354,0.000000,0.425628,0.000000,0.000000,0.355143,0.000000,0.599354,0.000000,0.425628,0.183412,0.000000,0.425628,0.000000,0.461053,0.000000,0.000000,0.183412,0.000000,0.425628,0.000000,0.461053
254.200000,-22.547936,-24.834687,-3.164584,0.577993,-1.505310,1.405337,-22.297165,-24.067134,0.741027,3.047343,-0.992248,0.156285,0.341184,0.000000,0.355187,0.000000,0.183212,0.000000,0.000000,0.341184,0.000000,0.355187,0.000000,0.183212,0.355187,0.000000,0.597223,0.000000,0.424064,0.000000,0.000000,0.355187,0.000000,0.597223,0.000000,0.424064,0.183212,0.000000,0.424064,0.000000,0.460103,0.000000,0.000000,0.183212,0.000000,0.424064,0.000000,0.460103
254.400000,-23.016881,-24.478086,-3.263869,1.080402,-1.401329,1.519400,-22.642253,-24.067134,0.767493,2.858852,-0.992248,0.000000,0.341263,0.000000,0.354801,0.000000,0.182839,0.000000,0.000000,0.341263,0.000000,0.354801,0.000000,0.182839,0.354801,0.000000,0.594821,0.000000,0.422606,0.000000,0.000000,0.354801,0.000000,0.594821,0.000000,0.422606,0.182839,0.000000,0.422606,0.000000,0.459354,0.000000,0.000000,0.182839,0.000000,0.422606,0.000000,0.459354
254.600000,-23.580662,-24.175499,-3.422659,1.442537,-1.338762,1.549405,-23.354694,-24.067134,0.820423,2.757622,-0.992248,0.000000,0.341177,0.000000,0.354168,0.000000,0.182415,0.000000,0.000000,0.341177,0.000000,0.354168,0.000000,0.182415,0.354168,0.000000,0.592511,0.000000,0.421415,0.000000,0.000000,0.354168,0.000000,0.592511,0.000000,0.421415,0.182415,0.000000,0.421415,0.000000,0.458847,0.000000,0.000000,0.182415,0.000000,0.421415,0.000000,0.458847
254.800000,-24.093842,-23.927995,-3.485038,1.677794,-1.232994,1.510973,-23.710914,-24.067134,0.846888,2.492331,-0.992248,0.109409,0.340978,0.000000,0.353449,0.000000,0.182028,0.000000,0.000000,0.340978,0.000000,0.353449,0.000000,0.182028,0.353449,0.000000,0.590535,0.000000,0.420559,0.000000,0.000000,0.353449,0.000000,0.590535,0.000000,0.420559,0.182028,0.000000,0.420559,0.000000,0.458570,0.000000,0.000000,0.182028,0.000000,0.420559,0.000000,0.458570
255.000000,-24.560521,-20.840283,-3.467636,4.798131,-1.096995,2.962728,-24.067134,-15.573506,0.873354,2.284640,-0.992248,0.210974,0.340722,0.000000,0.352766,0.000000,0.181726,0.000000,0.000000,0.340722,0.000000,0.352766,0.000000,0.181726,0.352766,0.000000,0.589010,0.000000,0.420035,0.000000,0.000000,0.352766,0.000000,0.589010,0.000000,0.420035,0.181726,0.000000,0.420035,0.000000,0.458478,0.000000,0.000000,0.181726,0.000000,0.420035,0.000000,0.458478
255.200000,-24.864423,-20.785576,-3.261284,4.393269,-0.877553,2.448640,-24.067134,-22.653385,0.820423,2.162462,-0.992248,0.281289,0.340459,0.000000,0.352194,0.000000,0.181529,0.000000,0.000000,0.340459,0.000000,0.352194,0.000000,0.181529,0.352194,0.000000,0.587958,0.000000,0.419794,0.000000,0.000000,0.352194,0.000000,0.587958,0.000000,0.419794,0.181529,0.000000,0.419794,0.000000,0.458515,0.000000,0.000000,0.181529,0.000000,0.419794,0.000000,0.458515
255.600000,-25.135057,-20.501022,-2.506868,3.702034,-0.323854,1.611813,-23.710914,-22.653385,0.635166,1.984438,-0.992248,0.367229,0.436703,0.000000,0.437238,0.000000,0.219007,0.000000,0.000000,0.436703,0.000000,0.437238,0.000000,0.219007,0.437238,0.000000,0.663100,0.000000,0.453204,0.000000,0.000000,0.437238,0.000000,0.663100,0.000000,0.453204,0.219007,0.000000,0.453204,0.000000,0.473366,0.000000,0.000000,0.219007,0.000000,0.453204,0.000000,0.473366
255.800000,-24.881322,-20.881407,-1.819306,2.885378,0.050031,1.045758,-23.710914,-22.653385,0.582236,1.914629,-0.992248,0.367229,0.394197,0.000000,0.389407,0.000000,0.193523,0.000000,0.000000,0.394197,0.000000,0.389407,0.000000,0.193523,0.389407,0.000000,0.613673,0.000000,0.428482,0.000000,0.000000,0.389407,0.000000,0.613673,0.000000,0.428482,0.193523,0.000000,0.428482,0.000000,0.461545,0.000000,0.000000,0.193523,0.000000,0.428482,0.000000,0.461545
256.000000,-24.677748,-21.158952,-1.250032,2.230072,0.329237,0.614190,-23.710914,-22.653385,0.555771,1.836088,-0.414106,0.242225,0.369429,0.000000,0.364755,0.000000,0.182098,0.000000,0.000000,0.369429,0.000000,0.364755,0.000000,0.182098,0.364755,0.000000,0.593201,0.000000,0.420455,0.000000,0.000000,0.364755,0.000000,0.593201,0.000000,0.420455,0.182098,0.000000,0.420455,0.000000,0.458958,0.000000,0.000000,0.182098,0.000000,0.420455,0.000000,0.458958
256.300000,-24.505365,-20.774263,-0.626482,2.106925,0.591416,0.460611,-23.710914,-21.239636,0.529305,1.729621,0.055544,0.000000,0.401331,0.000000,0.395454,0.000000,0.197569,0.000000,0.000000,0.401331,0.000000,0.395454,0.000000,0.197569,0.395454,0.000000,0.627811,0.000000,0.438888,0.000000,0.000000,0.395454,0.000000,0.627811,0.000000,0.438888,0.197569,0.000000,0.438888,0.000000,0.468758,0.000000,0.000000,0.197569,0.000000,0.438888,0.000000,0.468758
256.400000,-24.284500,-20.784088,-0.289258,1.932131,0.731281,0.349529,-23.710914,-21.239636,0.502840,1.572545,-0.140660,0.000000,0.328465,0.000000,0.325569,0.000000,0.163749,0.000000,0.000000,0.328465,0.000000,0.325569,0.000000,0.163749,0.325569,0.000000,0.562520,0.000000,0.407626,0.000000,0.000000,0.325569,0.000000,0.562520,0.000000,0.407626,0.163749,0.000000,0.407626,0.000000,0.453829,0.000000,0.000000,0.163749,0.000000,0.407626,0.000000,0.453829
256.600000,-24.124552,-20.670316,0.062636,1.719002,0.836628,0.204532,-23.710914,-21.239636,0.502840,1.429426,-0.960997,0.000000,0.329395,0.000000,0.333388,0.000000,0.170793,0.000000,0.000000,0.329395,0.000000,0.333388,0.000000,0.170793,0.333388,0.000000,0.578647,0.000000,0.418483,0.000000,0.000000,0.333388,0.000000,0.578647,0.000000,0.418483,0.170793,0.000000,0.418483,0.000000,0.460331,0.000000,0.000000,0.170793,0.000000,0.418483,0.000000,0.460331
257.000000,-24.346948,-20.510325,0.081533,1.254466,0.677439,-0.070913,-24.768443,-21.239636,0.476375,1.233950,-0.015656,0.000000,0.427221,0.000000,0.429087,0.000000,0.216327,0.000000,0.000000,0.427221,0.000000,0.429087,0.000000,0.216327,0.429087,0.000000,0.670978,0.000000,0.460558,0.000000,0.000000,0.429087,0.000000,0.670978,0.000000,0.460558,0.216327,0.000000,0.460558,0.000000,0.478629,0.000000,0.000000,0.216327,0.000000,0.460558,0.000000,0.478629
257.200000,-23.942157,-20.642170,0.590733,0.860208,0.864455,-0.261113,-23.354694,-21.239636,0.449909,1.148425,-0.015656,0.000000,0.389584,0.000000,0.388313,0.000000,0.194322,0.000000,0.000000,0.389584,0.000000,0.388313,0.000000,0.194322,0.388313,0.000000,0.627989,0.000000,0.437667,0.000000,0.000000,0.388313,0.000000,0.627989,0.000000,0.437667,0.194322,0.000000,0.437667,0.000000,0.466767,0.000000,0.000000,0.194322,0.000000,0.437667,0.000000,0.466767
257.400000,-23.378562,-20.756368,1.191385,0.527229,1.079107,-0.401997,-22.642253,-21.239636,0.423444,1.055926,-0.015656,0.000000,0.367687,0.000000,0.367344,0.000000,0.184335,0.000000,0.000000,0.367687,0.000000,0.367344,0.000000,0.184335,0.367344,0.000000,0.608983,0.000000,0.428930,0.000000,0.000000,0.367344,0.000000,0.608983,0.000000,0.428930,0.184335,0.000000,0.428930,0.000000,0.463029,0.000000,0.000000,0.184335,0.000000,0.428930,0.000000,0.463029
257.600000,-22.827197,-19.857772,1.700657,1.253363,1.227365,0.005482,-22.297165,-18.401005,0.370514,0.958186,-0.007843,0.000000,0.354829,0.000000,0.357196,0.000000,0.180464,0.000000,0.000000,0.354829,0.000000,0.357196,0.000000,0.180464,0.357196,0.000000,0.601983,0.000000,0.426623,0.000000,0.000000,0.357196,0.000000,0.601983,0.000000,0.426623,0.180464,0.000000,0.426623,0.000000,0.462551,0.000000,0.000000,0.180464,0.000000,0.426623,0.000000,0.462551
257.800000,-22.405055,-19.187889,2.004518,1.680308,1.257075,0.222169,-22.297165,-18.401005,0.344048,0.823798,-0.007843,0.000000,0.347517,0.000000,0.353113,0.000000,0.179676,0.000000,0.000000,0.347517,0.000000,0.353113,0.000000,0.179676,0.353113,0.000000,0.600703,0.000000,0.426896,0.000000,0.000000,0.353113,0.000000,0.600703,0.000000,0.426896,0.179676,0.000000,0.426896,0.000000,0.463073,0.000000,0.000000,0.179676,0.000000,0.426896,0.000000,0.463073
258.000000,-22.088345,-18.693985,2.143858,1.881985,1.199722,0.302636,-22.297165,-18.401005,0.317583,0.731294,0.015870,0.000000,0.343652,0.000000,0.352265,0.000000,0.180266,0.000000,0.000000,0.343652,0.000000,0.352265,0.000000,0.180266,0.352265,0.000000,0.601589,0.000000,0.427761,0.000000,0.000000,0.352265,0.000000,0.601589,0.000000,0.427761,0.180266,0.000000,0.427761,0.000000,0.463563,0.000000,0.000000,0.180266,0.000000,0.427761,0.000000,0.463563
258.200000,-21.739972,-18.342122,2.276040,1.910939,1.144370,0.286418,-21.940944,-18.401005,0.291118,0.644027,-0.000031,0.000000,0.341864,0.000000,0.352896,0.000000,0.181265,0.000000,0.000000,0.341864,0.000000,0.352896,0.000000,0.181265,0.352896,0.000000,0.602677,0.000000,0.428278,0.000000,0.000000,0.352896,0.000000,0.602677,0.000000,0.428278,0.181265,0.000000,0.428278,0.000000,0.463638,0.000000,0.000000,0.181265,0.000000,0.428278,0.000000,0.463638
258.500000,-21.369498,-18.006884,2.246534,1.739737,0.954800,0.155673,-21.940944,-18.401005,0.291118,0.577702,-0.000031,0.000000,0.389011,0.000000,0.398615,0.000000,0.202688,0.000000,0.000000,0.389011,0.000000,0.398615,0.000000,0.202688,0.398615,0.000000,0.643562,0.000000,0.446384,0.000000,0.000000,0.398615,0.000000,0.643562,0.000000,0.446384,0.202688,0.000000,0.446384,0.000000,0.471399,0.000000,0.000000,0.202688,0.000000,0.446384,0.000000,0.471399
258.600000,-21.398954,-18.016021,2.076345,1.566595,0.819451,0.059533,-21.940944,-18.401005,0.264653,0.507891,-0.000031,0.000000,0.323252,0.000000,0.331725,0.000000,0.169001,0.000000,0.000000,0.323252,0.000000,0.331725,0.000000,0.169001,0.331725,0.000000,0.575033,0.000000,0.411934,0.000000,0.000000,0.331725,0.000000,0.575033,0.000000,0.411934,0.169001,0.000000,0.411934,0.000000,0.454195,0.000000,0.000000,0.169001,0.000000,0.411934,0.000000,0.454195
259.000000,-21.113068,-17.815893,1.788569,1.155356,0.510838,-0.158583,-21.940944,-18.401005,0.238187,0.282744,-0.000031,0.000000,0.424320,0.000000,0.428039,0.000000,0.214600,0.000000,0.000000,0.424320,0.000000,0.428039,0.000000,0.214600,0.428039,0.000000,0.664322,0.000000,0.454049,0.000000,0.000000,0.428039,0.000000,0.664322,0.000000,0.454049,0.214600,0.000000,0.454049,0.000000,0.474197,0.000000,0.000000,0.214600,0.000000,0.454049,0.000000,0.474197
259.200000,-21.209348,-17.903604,1.427626,0.808777,0.280219,-0.315378,-21.940944,-18.401005,0.211722,0.242601,-0.484420,0.000000,0.388199,0.000000,0.387278,0.000000,0.192856,0.000000,0.000000,0.388199,0.000000,0.387278,0.000000,0.192856,0.387278,0.000000,0.620423,0.000000,0.431808,0.000000,0.000000,0.387278,0.000000,0.620423,0.000000,0.431808,0.192856,0.000000,0.431808,0.000000,0.463404,0.000000,0.000000,0.192856,0.000000,0.431808,0.000000,0.463404
259.400000,-21.293357,-19.028839,1.109528,-0.531578,0.093183,-0.953899,-21.940944,-21.239636,0.000000,0.185005,-0.992248,0.000000,0.366802,0.000000,0.365828,0.000000,0.182880,0.000000,0.000000,0.366802,0.000000,0.365828,0.000000,0.182880,0.365828,0.000000,0.600994,0.000000,0.423830,0.000000,0.000000,0.365828,0.000000,0.600994,0.000000,0.423830,0.182880,0.000000,0.423830,0.000000,0.460584,0.000000,0.000000,0.182880,0.000000,0.423830,0.000000,0.460584
259.600000,-21.378077,-19.892534,0.818630,-1.463162,-0.062839,-1.327303,-21.940944,-21.239636,0.000000,0.185005,-0.992248,0.000000,0.354033,0.000000,0.355233,0.000000,0.179056,0.000000,0.000000,0.354033,0.000000,0.355233,0.000000,0.179056,0.355233,0.000000,0.594265,0.000000,0.422480,0.000000,0.000000,0.355233,0.000000,0.594265,0.000000,0.422480,0.179056,0.000000,0.422480,0.000000,0.460952,0.000000,0.000000,0.179056,0.000000,0.422480,0.000000,0.460952
259.800000,-21.467062,-20.568066,0.551522,-2.089350,-0.192258,-1.510711,-21.940944,-21.239636,0.000000,0.185005,-0.007843,0.000000,0.346673,0.000000,0.350928,0.000000,0.178426,0.000000,0.000000,0.346673,0.000000,0.350928,0.000000,0.178426,0.350928,0.000000,0.593864,0.000000,0.423830,0.000000,0.000000,0.350928,0.000000,0.593864,0.000000,0.423830,0.178426,0.000000,0.423830,0.000000,0.462223,0.000000,0.000000,0.178426,0.000000,0.423830,0.000000,0.462223
260.200000,-21.559677,-21.399656,0.178315,-2.569274,-0.340038,-1.448687,-21.940944,-21.239636,0.000000,0.185005,-0.007843,0.398480,0.438579,0.000000,0.436311,0.000000,0.217609,0.000000,0.000000,0.438579,0.000000,0.436311,0.000000,0.217609,0.436311,0.000000,0.673136,0.000000,0.459604,0.000000,0.000000,0.436311,0.000000,0.673136,0.000000,0.459604,0.217609,0.000000,0.459604,0.000000,0.477877,0.000000,0.000000,0.217609,0.000000,0.459604,0.000000,0.477877
260.400000,-21.692773,-21.664933,-0.049514,-2.585120,-0.419309,-1.312838,-21.940944,-21.239636,0.000000,0.185005,-0.007843,0.585986,0.394895,0.000000,0.389686,0.000000,0.193283,0.000000,0.000000,0.394895,0.000000,0.389686,0.000000,0.193283,0.389686,0.000000,0.625802,0.000000,0.435705,0.000000,0.000000,0.389686,0.000000,0.625802,0.000000,0.435705,0.193283,0.000000,0.435705,0.000000,0.466139,0.000000,0.000000,0.193283,0.000000,0.435705,0.000000,0.466139
260.600000,-21.796110,-21.849876,-0.217606,-2.492797,-0.461323,-1.135820,-21.940944,-21.239636,0.000000,0.185005,-0.007843,0.710990,0.369963,0.000000,0.366404,0.000000,0.182761,0.000000,0.000000,0.369963,0.000000,0.366404,0.000000,0.182761,0.366404,0.000000,0.606310,0.000000,0.427647,0.000000,0.000000,0.366404,0.000000,0.606310,0.000000,0.427647,0.182761,0.000000,0.427647,0.000000,0.463123,0.000000,0.000000,0.182761,0.000000,0.427647,0.000000,0.463123
260.800000,-21.881599,-21.968847,-0.342616,-2.317596,-0.477814,-0.933182,-21.940944,-21.239636,0.000000,0.185005,-0.007843,0.710990,0.355545,0.000000,0.355598,0.000000,0.179085,0.000000,0.000000,0.355545,0.000000,0.355598,0.000000,0.179085,0.355598,0.000000,0.600349,0.000000,0.426456,0.000000,0.000000,0.355598,0.000000,0.600349,0.000000,0.426456,0.179085,0.000000,0.426456,0.000000,0.463358,0.000000,0.000000,0.179085,0.000000,0.426456,0.000000,0.463358
261.000000,-21.585679,-22.030073,-0.059677,-2.078207,-0.285410,-0.716621,-20.883415,-21.239636,0.238187,5.705483,-0.007843,0.570360,0.347498,0.000000,0.351682,0.000000,0.178770,0.000000,0.000000,0.347498,0.000000,0.351682,0.000000,0.178770,0.351682,0.000000,0.600584,0.000000,0.427774,0.000000,0.000000,0.351682,0.000000,0.600584,0.000000,0.427774,0.178770,0.000000,0.427774,0.000000,0.464379,0.000000,0.000000,0.178770,0.000000,0.427774,0.000000,0.464379
261.200000,-21.356119,-22.040979,0.136198,-1.792711,-0.155915,-0.497096,-20.883415,-21.239636,0.344048,5.422740,-0.992248,0.554735,0.343383,0.000000,0.351374,0.000000,0.179878,0.000000,0.000000,0.343383,0.000000,0.351374,0.000000,0.179878,0.351374,0.000000,0.602906,0.000000,0.429392,0.000000,0.000000,0.351374,0.000000,0.602906,0.000000,0.429392,0.179878,0.000000,0.429392,0.000000,0.465102,0.000000,0.000000,0.179878,0.000000,0.429392,0.000000,0.465102
261.400000,-21.178755,-22.009832,0.263200,-1.479609,-0.074581,-0.284990,-20.883415,-21.239636,0.476375,5.260426,-0.992248,0.328166,0.341615,0.000000,0.352634,0.000000,0.181314,0.000000,0.000000,0.341615,0.000000,0.352634,0.000000,0.181314,0.352634,0.000000,0.605061,0.000000,0.430300,0.000000,0.000000,0.352634,0.000000,0.605061,0.000000,0.430300,0.181314,0.000000,0.430300,0.000000,0.465170,0.000000,0.000000,0.181314,0.000000,0.430300,0.000000,0.465170
261.600000,-21.044305,-21.945821,0.334784,-1.156935,-0.030013,-0.089369,-20.883415,-21.239636,0.635166,5.174901,-0.992248,0.109409,0.341133,0.000000,0.354232,0.000000,0.182513,0.000000,0.000000,0.341133,0.000000,0.354232,0.000000,0.182513,0.354232,0.000000,0.606007,0.000000,0.430208,0.000000,0.000000,0.354232,0.000000,0.606007,0.000000,0.430208,0.182513,0.000000,0.430208,0.000000,0.464612,0.000000,0.000000,0.182513,0.000000,0.430208,0.000000,0.464612
261.800000,-20.824134,-21.858451,0.489027,-0.840861,0.052590,0.082773,-20.527195,-21.239636,0.793958,5.112070,-0.992248,0.554735,0.341238,0.000000,0.355506,0.000000,0.183255,0.000000,0.000000,0.341238,0.000000,0.355506,0.000000,0.183255,0.355506,0.000000,0.605490,0.000000,0.429236,0.000000,0.000000,0.355506,0.000000,0.605490,0.000000,0.429236,0.183255,0.000000,0.429236,0.000000,0.463634,0.000000,0.000000,0.183255,0.000000,0.429236,0.000000,0.463634
262.200000,-20.425317,-22.392383,0.710906,-1.013854,0.152981,-0.020246,-20.170975,-22.653385,0.952749,5.071929,-0.992248,0.554735,0.438961,0.000000,0.443028,0.000000,0.221446,0.000000,0.000000,0.438961,0.000000,0.443028,0.000000,0.221446,0.443028,0.000000,0.678554,0.000000,0.459823,0.000000,0.000000,0.443028,0.000000,0.678554,0.000000,0.459823,0.221446,0.000000,0.459823,0.000000,0.476228,0.000000,0.000000,0.221446,0.000000,0.459823,0.000000,0.476228
262.600000,-20.149523,-22.727578,0.752161,-0.952995,0.143410,0.012854,-20.170975,-22.653385,0.979215,5.030040,-0.992248,0.484420,0.492383,0.000000,0.471792,0.000000,0.226468,0.000000,0.000000,0.492383,0.000000,0.471792,0.000000,0.226468,0.471792,0.000000,0.689447,0.000000,0.459829,0.000000,0.000000,0.471792,0.000000,0.689447,0.000000,0.459829,0.226468,0.000000,0.459829,0.000000,0.475191,0.000000,0.000000,0.226468,0.000000,0.459829,0.000000,0.475191
262.800000,-20.069470,-23.399611,0.711362,-1.407355,0.110089,-0.206274,-20.170975,-24.067134,1.005680,4.979425,-0.992248,0.484420,0.419148,0.000000,0.397602,0.000000,0.190677,0.000000,0.000000,0.419148,0.000000,0.397602,0.000000,0.190677,0.397602,0.000000,0.620888,0.000000,0.429346,0.000000,0.000000,0.397602,0.000000,0.620888,0.000000,0.429346,0.190677,0.000000,0.429346,0.000000,0.462597,0.000000,0.000000,0.190677,0.000000,0.429346,0.000000,0.462597
263.000000,-20.018597,-23.830541,0.643846,-1.587626,0.066489,-0.273971,-20.170975,-24.067134,1.005680,4.914847,-0.992248,0.484420,0.380527,0.000000,0.363988,0.000000,0.177251,0.000000,0.000000,0.380527,0.000000,0.363988,0.000000,0.177251,0.363988,0.000000,0.597926,0.000000,0.422717,0.000000,0.000000,0.363988,0.000000,0.597926,0.000000,0.422717,0.177251,0.000000,0.422717,0.000000,0.461880,0.000000,0.000000,0.177251,0.000000,0.422717,0.000000,0.461880
263.200000,-19.989981,-24.122501,0.558270,-1.612175,0.017374,-0.258947,-20.170975,-24.067134,1.005680,4.834564,-0.992248,0.484420,0.359262,0.000000,0.350025,0.000000,0.173874,0.000000,0.000000,0.359262,0.000000,0.350025,0.000000,0.173874,0.350025,0.000000,0.594942,0.000000,0.425108,0.000000,0.000000,0.350025,0.000000,0.594942,0.000000,0.425108,0.173874,0.000000,0.425108,0.000000,0.464697,0.000000,0.000000,0.173874,0.000000,0.425108,0.000000,0.464697
