systime,t,lon,lat,v,hdg,status
1462052853.23,78458.2,-963515370,305972862,0,0,0
1462052853.43,78458.4,-963515370,305972862,0,0,0
1462052853.63,78458.6,-963515370,305972862,0,0,0
1462052853.83,78458.8,-963515370,305972862,0,0,0
1462052854.03,78459,-963515370,305972862,0,0,0
1462052854.23,78459.2,-963515370,305972862,0,0,0
1462052854.43,78459.4,-963515370,305972862,0,0,0
1462052854.63,78459.6,0,305972862,0,91.512,0
1462052854.83,78459.8,-963515370,305972862,0,0,0
1462052855.03,78460,-963515370,305972862,0,0,0
1462052855.23,78460.2,-963515370,305972862,0,0,0
1462052855.43,78460.4,963515370,305972862,0,91.512,0
1462052855.63,78460.6,-963515370,305972862,0,0,0
1462052855.83,78460.8,-963515370,305972862,0,0,0
1462052856.03,78461,-963515370,305972862,0,0,0
1462052856.23,78461.2,-963515370,305972862,0,0,0
1462052856.43,78461.4,-963515370,305972862,0,0,0
1462052856.63,78461.6,-963515370,305972862,0,0,0
1462052856.83,78461.8,-963515370,305972862,0,0,0
1462052857.03,78462,-963515370,305972862,0,0,0
1462052857.23,78462.2,-963515370,305972862,0,0,0
1462052857.43,78462.4,-963515370,305833308,0,0,0
1462052857.63,78462.6,-963515370,305972862,0,0,0
1462052857.83,78462.8,-963515370,305972862,0,0,0
1462052858.03,78463,-963515370,305972862,0,0,0
1462052858.23,78463.2,-963515370,30499999,0,0,0
1462052858.43,78463.4,-963515370,305972862,0,0,0
1462052858.63,78463.6,-963515370,305972862,0,0,0
1462052858.83,78463.8,-963515370,305833308,0,0,0
1462052859.03,78464,-963515370,305972862,0,0,0
1462052859.23,78464.2,-963515370,305972862,0,0,0
1462052859.43,78464.4,-963515116,305972735,0.264653,0.0655537,0
1462052859.63,78464.6,-963515116,305972735,0.344048,0.0663762,0
1462052859.83,78464.8,-963515116,305972735,0.211722,0.0654928,0
1462052860.03,78465,-963515116,305972766,0,0.0654928,0
1462052860.23,78465.1,-963515243,305972766,0,0.0654928,0
1462052860.43,78465.4,-963515243,305972766,0,0.0654928,0
1462052860.63,78465.6,-963515243,305972766,0,0.0654928,0
1462052860.83,78465.8,-963515243,305972766,0,0.0654928,0
1462052861.03,78466,-963515243,305972766,0,0.0654928,0
1462052861.23,78466.2,-963515243,305972766,0,0.0654928,0
1462052861.43,78466.4,-963515243,305972766,0,0.0654928,0
1462052861.63,78466.6,-963515243,305972766,0,0.0654928,0
1462052861.83,78466.8,-963515243,305972766,0,0.0654928,0
1462052862.03,78467,-963515243,305972766,0,0.0654928,0
1462052862.23,78467.2,-963515243,305972766,0,0.0654928,0
1462052862.43,78467.4,-963515243,305972766,0,0.0654928,0
1462052862.63,78467.6,-963515243,305972766,0,0.0654928,0
1462052862.83,78467.8,-963515243,305972766,0,0.0654928,0
1462052863.03,78468,-963515243,305972766,0,0.0654928,0
1462052863.23,78468.2,-963515243,305972766,0,0.0654928,0
1462052863.43,78468.4,-963515243,305972766,0,0.0654928,0
1462052863.63,78468.6,-963515243,305972766,0,0.0654928,0
1462052863.83,78468.8,-963515243,305972766,0,0.0654928,0
1462052864.03,78469,-963515243,305972766,0,0.0654928,0
1462052864.23,78469.2,-963515243,305972766,0,0.0654928,0
1462052864.43,78469.4,-963515243,305972766,0,0.0654928,0
1462052864.63,78469.6,-963515243,305972766,0,0.0654928,0
1462052864.83,78469.8,-963515243,305972766,0,0.0654928,0
1462052865.03,78470,-963515243,305972766,0,0.0654928,0
1462052865.23,78470.2,-963515243,305972766,0,0.0654928,0
1462052865.43,78470.4,-963515243,305972766,0,0.0654928,0
1462052865.63,78470.6,-963515243,305972766,0,0.0654928,0
1462052865.83,78470.8,-963515243,305972766,0,0.0654928,0
1462052866.03,78471,-963515243,305972766,0,0.0654928,0
1462052866.23,78471.2,-963515243,305972766,0,0.0654928,0
1462052866.43,78471.4,-2147483648,305972766,0,0.0654928,0
1462052866.63,78471.6,-963515243,305972766,0,0.0654928,0
1462052866.83,78471.8,-963515243,305972766,0,0.0654928,0
1462052867.03,78472,-963499984,305972766,0,0.0654928,0
1462052867.23,78472.2,-963515243,305972766,0,0.0654928,0
1462052867.43,78472.4,-963515243,305972766,0,0.0654928,0
1462052867.63,78472.6,963515243,305972766,56.9003,91.512,0
1462052867.83,78472.8,-963515116,305972766,0,0.0654928,0
1462052868.03,78473,-963515243,305972766,0,0.0654928,0
1462052868.23,78473.2,-963515243,305972766,0,0.0654928,0
1462052868.43,78473.4,-963515243,305972766,0,0.0654928,0
1462052868.63,78473.6,-963515243,305972766,0,0.0654928,0
1462052868.83,78473.8,-963515243,305972766,0,0.0654928,0
1462052869.03,78474,-963515243,305972766,0,0.0654928,0
1462052869.23,78474.2,-963515243,305972766,0,0.0654928,0
1462052869.43,78474.4,-963515243,305972766,0,0.0654928,0
1462052869.63,78474.6,-963515243,305972766,0,0.0654928,0
1462052869.83,78474.8,-963515243,305972766,0,0.0654928,0
1462052870.03,78475,-963515243,305972766,0,0.0654928,0
1462052870.23,78475.2,-963515243,305972766,0,0.0654928,0
1462052870.43,78475.4,-963515243,305972766,0,0.0654928,0
1462052870.63,78475.6,-963515243,305972766,0,0.0654928,0
1462052870.83,78475.8,-963515243,305972766,0,0.0654928,0
1462052871.03,78476,-963515243,305972766,0,0.0654928,0
1462052871.23,78476.2,-963515243,305972766,0,0.0654928,0
1462052871.43,78476.4,-963515243,305972766,0,0.0654928,0
1462052871.63,78476.6,-963499984,305972766,0,0.0654928,0
1462052871.83,78476.8,-963515243,305972766,0,0.0654928,0
1462052872.03,78477,-963515243,305972766,0,0.0654928,0
1462052872.23,78477.2,-963515243,305972766,0,0.0654928,0
1462052872.43,78477.4,963499984,305972766,56.9003,91.512,0
1462052872.63,78477.6,-963515243,305972766,0,0.0654928,0
1462052872.83,78477.8,-963515243,305972766,0,0.0654928,0
1462052873.03,78478,-963515243,305972766,0,0.0654928,0
1462052873.23,78478.2,-963515243,305972766,0,0.0654928,0
1462052873.43,78478.4,-963515243,305972766,0,0.0654928,0
1462052873.63,78478.6,-963515243,305972766,0,0.0654928,0
1462052873.83,78478.8,-963499984,305972766,0,0.0654928,0
1462052874.03,78479,-963515243,305972766,0,0.0654928,0
1462052874.23,78479.2,-963515243,305972766,0,0.0654928,0
1462052874.43,78479.4,-963515243,305972766,0,0.0654928,0
1462052874.63,78479.6,-963515243,305972766,0,0.0654928,0
1462052874.83,78479.8,-963515243,305972766,0,0.0654928,0
1462052875.03,78480,-963515243,305972766,0,0.0654928,0
1462052875.23,78480.2,963515243,305972766,0,0.0654928,0
1462052875.43,78480.4,-100333331,305972766,0,0.0654928,0
1462052875.63,78480.6,-963515243,305972766,0,0.0654928,0
1462052875.83,78480.8,-963515243,305972766,0,0.0654928,0
1462052876.03,78481,-963515243,305972766,0,0.000609235,0
1462052876.23,78481.2,-963515243,305972766,0,0.0654928,0
1462052876.43,78481.4,-963515243,305972766,0,0.0654928,0
1462052876.63,78481.6,-963515243,305972766,0,0.0654928,0
1462052876.83,78481.8,-963515243,305972766,0,0.0654928,0
1462052877.03,78482,-963515243,305972766,0,0.0654928,0
1462052877.23,78482.2,-963515243,305972766,0,0.0654928,0
1462052877.43,78482.4,-963499984,305972766,0,0.0654928,0
1462052877.63,78482.6,-963515243,305972766,0,0.0654928,0
1462052877.83,78482.8,-963515243,305972766,0,0.0654928,0
1462052878.03,78483,-963515243,305972766,0,0.0654928,0
1462052878.23,78483.2,-963515243,305972766,0,0.0654928,0
1462052878.43,78483.4,-963515243,305972766,0,0.0654928,0
1462052878.63,78483.6,-963515243,305972766,0,0.0654928,0
1462052878.83,78483.8,-963515243,305972766,0,0.0654928,0
1462052879.03,78484,-963515243,305972766,0,0.0654928,0
1462052879.23,78484.2,-963515243,305972766,0,0.0654928,0
1462052879.43,78484.4,-963515243,305972766,0,0.0654928,0
1462052879.63,78484.6,-963515243,305972766,0,0.0654928,0
1462052879.83,78484.8,-963515243,305972766,0,0.0654928,0
1462052880.03,78485,-963515243,305972766,0,0.0654928,0
1462052880.23,78485.2,-963515243,305972766,0,0.0654928,0
1462052880.43,78485.4,-963515243,305972766,0,0.0654928,0
1462052880.63,78485.6,-963515243,305972766,0,0.0654928,0
1462052880.83,78485.8,-963515243,305972766,0,0.035031,0
1462052881.03,78486,-963515243,305972766,0,0.0654928,0
1462052881.23,78486.2,-963515243,305972766,0,0.0654928,0
1462052881.43,78486.4,-963515243,305972766,0,0.0654928,0
1462052881.63,78486.6,-963515243,305972766,0,0.0654928,0
1462052881.83,78486.8,-963515243,305972766,0,0.0654928,0
1462052882.03,78487,-963515243,305972766,0,0.0654928,0
1462052882.23,78487.2,-963515243,305972766,0,0.0654928,0
1462052882.43,78487.4,-963515243,305972766,0,0.0654928,0
1462052882.63,78487.6,-963515243,305972766,0,0.0654928,0
1462052882.83,78487.8,-963515243,305972766,0,0.0654928,0
1462052883.03,78488,-963515243,305972766,0,0,0
1462052883.23,78488.2,-963515243,305972766,0,0.0654928,0
1462052883.43,78488.4,-963515243,305972766,0,0.0654928,0
1462052883.63,78488.6,-963515243,305972766,0,0.0654928,0
1462052883.83,78488.8,-963515243,305972766,0,0.0654928,0
1462052884.03,78489,-963515243,305972766,0,0.0654928,0
1462052884.23,78489.2,-963515243,305972766,0,0.0654928,0
1462052884.43,78489.4,-963515243,305972766,0,0.0654928,0
1462052884.63,78489.6,-963515243,305972766,0,0.0654928,0
1462052884.83,78489.8,-963515243,305972766,0,0.0654928,0
1462052885.03,78490,-963515243,305972766,0,0.0654928,0
1462052885.23,78490.2,-963515243,305972766,0,0.0654928,0
1462052885.43,78490.4,-963515243,305972766,0,0.0654928,0
1462052885.63,78490.6,-963515243,305972766,0,0.0654928,0
1462052885.83,78490.8,-963515243,305972766,0,0.0654928,0
1462052886.03,78491,-963515243,305972766,0,0.0654928,0
1462052886.23,78491.2,-963515243,305972766,0,0.0654928,0
1462052886.43,78491.4,-963515243,305972766,0,0.0654928,0
1462052886.63,78491.6,-963515243,305972766,0,0.0654928,0
1462052886.83,78491.8,-963515243,305972766,0,0.0654928,0
1462052887.03,78492,-963515243,305972766,0,0.0654928,0
1462052887.23,78492.2,-963515243,305972766,0,0.0654928,0
1462052887.43,78492.4,-963515243,305972766,0,0.0654928,0
1462052887.63,78492.6,-963515243,305972766,0,0.0654928,0
1462052887.83,78492.8,-963515243,305972766,0,0.0654928,0
1462052888.03,78493,-963515243,305972766,0,0.0654928,0
1462052888.23,78493.2,-963515243,305972766,0,0.0654928,0
1462052888.43,78493.4,-963515243,305972766,0,0.0654928,0
1462052888.63,78493.6,-963515243,305972766,0,0.0654928,0
1462052888.83,78493.8,-963515243,305972766,0,0.0654928,0
1462052889.03,78494,-963515243,305972766,0,0.0654928,0
1462052889.23,78494.2,-963515243,305972766,0,0.0654928,0
1462052889.43,78494.4,-963515243,305972766,0,0.0654928,0
1462052889.63,78494.6,-963515243,305972766,0,0.0654928,0
1462052889.83,78494.8,-963515243,305972766,0,0.0654928,0
1462052890.03,78495,-963515243,305972766,0,0.0654928,0
1462052890.23,78495.2,-963515243,305972766,0,0.0654928,0
1462052890.43,78495.4,-963515243,305972766,0,0.0654928,0
1462052890.63,78495.6,-963515243,305972766,0,0.0654928,0
1462052890.83,78495.8,-963515243,305972766,0,0.0654928,0
1462052891.03,78496,-963515243,305972766,0,0.0654928,0
1462052891.23,78496.2,-963515243,305972766,0,0.0654928,0
1462052891.43,78496.4,-963515243,305972766,0,0.0654928,0
1462052891.63,78496.6,-963515243,305972766,0,0.0654928,0
1462052891.83,78496.8,-963515243,305972766,0,0.0654928,0
1462052892.03,78497,-963515243,305972766,0,0.0654928,0
1462052892.23,78497.2,-963515243,305972766,0,0.0654928,0
1462052892.43,78497.4,-963515243,305972766,0,0.0654928,0
1462052892.63,78497.6,-963515243,305972766,0,0.0654928,0
1462052892.83,78497.8,-963515243,305972766,0,0.0654928,0
1462052893.03,78498,-963515243,305972766,0,0.0654928,0
1462052893.23,78498.2,-963515243,305972766,0,0.0654928,0
1462052893.43,78498.4,-963515243,305972766,0,0.0654928,0
1462052893.63,78498.6,-963515243,305972766,0,0.0654928,0
1462052893.83,78498.8,-963515243,305972766,0,0.0654928,0
1462052894.03,78499,-963515243,305972766,0,0.0654928,0
1462052894.23,78499.2,-963515243,305972766,0,0.0654928,0
1462052894.43,78499.4,-963515243,305972766,0,0.0654928,0
1462052894.63,78499.6,-963515243,305972766,0,0.0654928,0
1462052894.83,78499.8,-963515243,305972766,0,0.0654928,0
1462052895.03,78500,-963515243,305972766,0,0.0654928,0
1462052895.23,78500.2,-963515243,305972766,0,0.0654928,0
1462052895.43,78500.4,-963515243,305972766,0,0.0654928,0
1462052895.63,78500.6,-963515243,305972766,0,0.0654928,0
1462052895.83,78500.8,-963515243,305972766,0,0.0654928,0
1462052896.03,78500.9,-963515243,305972766,0,0.0654928,0
1462052896.23,78501.2,-963515243,305972766,0,0.0654928,0
1462052896.43,78501.4,-963515243,305972766,0,0.0654928,0
1462052896.63,78501.6,-963515243,305972766,0,0.0654928,0
1462052896.83,78501.8,-963515243,305972766,0,0.0654928,0
1462052897.03,78502,-963515243,305972766,0,0.0654928,0
1462052897.23,78502.2,-963515243,305972766,0,0.0654928,0
1462052897.43,78502.4,-963515243,305972766,0,0.0654928,0
1462052897.63,78502.6,-963515243,305972766,0,0.0654928,0
1462052897.83,78502.8,-963515243,305972766,0,0.0654928,0
1462052898.03,78503,-963515243,305972766,0,0.0654928,0
1462052898.23,78503.2,-963515243,305972766,0,0.0654928,0
1462052898.43,78503.4,-963515243,305972766,0,0.0654928,0
1462052898.63,78503.6,-963515243,305972766,0,0.0654928,0
1462052898.83,78503.8,-963515243,305972766,0,0.0654928,0
1462052899.03,78504,-963515243,305972766,0,0.0654928,0
1462052899.23,78504.2,-963515243,305972766,0,0.0654928,0
1462052899.43,78504.4,-963515243,305972766,0,0.0654928,0
1462052899.63,78504.6,-963515243,305972766,0,0.0654928,0
1462052899.83,78504.8,-963515243,305972766,0,0.0654928,0
1462052900.03,78505,-963515243,305972766,0,0.0654928,0
1462052900.23,78505.2,-963515243,305972766,0,0.0654928,0
1462052900.43,78505.4,-963515243,305972766,0,0.0654928,0
1462052900.63,78505.6,-963515243,305972766,0,0.0654928,0
1462052900.83,78505.8,-963515243,305972766,0,0.0654928,0
1462052901.03,78506,-963515243,305972766,0,0.0654928,0
1462052901.23,78506.2,-963515243,305972766,0,0.0654928,0
1462052901.43,78506.4,-963515243,305972766,0,0.0654928,0
1462052901.63,78506.6,-963515243,305972766,0,0.0654928,0
1462052901.83,78506.8,-963515243,305972766,0,0.0654928,0
1462052902.03,78507,-963515243,305972766,0,0.0654928,0
1462052902.23,78507.2,-963515243,305972766,0,0.0654928,0
1462052902.43,78507.4,-963515243,305972766,0,0.0654928,0
1462052902.63,78507.6,-963515243,305972766,0,0.0654928,0
1462052902.83,78507.8,-963515243,305972766,0,0.0654928,0
1462052903.03,78508,-963515243,305972766,0,0.0654928,0
1462052903.23,78508.2,-963515243,305972766,0,0.0654928,0
1462052903.43,78508.4,-963515243,305972766,0,0.0654928,0
1462052903.63,78508.6,-963515243,305972766,0,0.0654928,0
1462052903.83,78508.8,-963515243,305972766,0,0.0654928,0
1462052904.03,78509,-963515243,305972766,0,0.0654928,0
1462052904.23,78509.2,-963515243,305972766,0,0.0654928,0
1462052904.43,78509.4,-963515243,305972766,0,0.0654928,0
1462052904.63,78509.4,-963515243,305972766,0,0.0654928,0
1462052904.83,78509.8,-963515243,305972766,0,0.0654928,0
1462052905.03,78510,-963515243,305972766,0,0.0654928,0
1462052905.23,78510.2,-963515243,305972766,0,0.0654928,0
1462052905.43,77310.4,-963515243,305972766,0,0.0654928,0
1462052905.63,78510.6,-963515243,305972766,0,0.0654928,0
1462052905.83,78510.8,-963515243,305972766,0,0.0654928,0
1462052906.03,78511,-963515243,305972766,0,0.0654928,0
1462052906.23,78511.2,-963515243,305972766,0,0.0654928,0
1462052906.43,78511.4,-963515243,305972766,0,0.0654928,0
1462052906.63,78511.6,-963515243,305972766,0,0.0654928,0
1462052906.83,78511.8,-963515243,305972766,0,0.0654928,0
1462052907.03,78512,-963515243,305972766,0,0.0654928,0
1462052907.23,78512.2,-963515243,305972766,0,0.0654928,0
1462052907.43,21,-963515243,305972766,0,0.0654928,0
1462052907.63,78512.6,-963515243,305972766,0,0.0654928,0
1462052907.83,78512.8,-963515243,305972766,0,0.0654928,0
1462052908.03,78513,-963515243,305972766,0,0.0654928,0
1462052908.23,78513.2,-963515243,305972766,0,0.0654928,0
1462052908.43,78513.4,-963515243,30499999,0,0.0654928,0
1462052908.63,78513.6,-963515243,305972766,0,0.0654928,0
1462052908.83,78513,-963515243,305972766,0,0.0654928,0
1462052909.03,78514,-963515243,305972766,0,0.0654928,0
1462052909.23,78514.2,-963515243,305972766,0,0.0654928,0
1462052909.43,78514.4,-963515243,305972766,0,0.0654928,0
1462052909.63,78514.6,-963515243,305972766,0,0.0654928,0
1462052909.83,78514.8,-963515243,305972766,0,0.0654928,0
1462052910.03,78515,-963515243,305972766,0,0.0654928,0
1462052910.23,78515.2,-963515243,305972766,0,0.0654928,0
1462052910.43,78515.4,-963515243,305972766,0,0.0654928,0
1462052910.63,78515.6,-963515243,305972766,0,0.0654928,0
1462052910.83,78515.8,-963515243,305972766,0,0.0654928,0
1462052911.03,78516,-963515243,305972766,0,0.0654928,0
1462052911.23,78516.2,-963515243,305972766,0,0.0654928,0
1462052911.43,78516.4,-963515243,305972766,0,0.0654928,0
1462052911.63,78516.6,-963515243,305972766,0,0.0654928,0
1462052911.83,78516.8,-963515243,305972766,0,0.0654928,0
1462052912.03,78517,-963515243,305972766,0,0.0654928,0
1462052912.23,78517.2,-963515243,305972766,0,0.0654928,0
1462052912.43,78517.4,-963515243,305972766,0,0.0654928,0
1462052912.63,78517.6,-963515243,305972766,0,0.0654928,0
1462052912.83,78517.8,-963515243,305972766,0,0.0654928,0
1462052913.03,2,-963515243,305972766,0,0.0654928,0
1462052913.23,78518.2,-963515243,305972766,0,0.0654928,0
1462052913.43,78518.4,-963515243,305972766,0,0.0654928,0
1462052913.63,78518.6,-963515243,30499999,0,0.0654928,0
1462052913.83,78518.8,-963515243,305972766,0,0.0654928,0
1462052914.03,78519,-963515243,305972766,0,0.0654928,0
1462052914.23,78519.2,0,305966663,0,0.0654928,0
1462052914.43,78519.3,-963515243,305972766,0,0.0654928,0
1462052914.63,78519.6,-963515243,305972766,0,0.0654928,0
1462052914.83,78519.8,-963515243,305972766,0,0.0654928,0
1462052915.03,78520,-963515243,305972766,0,0.0654928,0
1462052915.23,78520.2,-963515243,305972766,0,0.0654928,0
1462052915.43,78520.4,-963348541,305972766,0,0.0654928,0
1462052915.63,78520.6,-963515243,305972766,0,0.0654928,0
1462052915.83,78520.8,-963515243,305972766,0,0.0654928,0
1462052916.03,78521,-963515243,305972766,0,0.0654928,0
1462052916.23,78521.2,-963515243,305972766,0,0.0654928,0
1462052916.43,78521.4,-963515243,305972766,0,0.0654928,0
1462052916.63,78521.6,-963515243,305972766,0,0.0654928,0
1462052916.83,78521.8,0,305972766,56.9003,91.512,0
1462052917.03,78522,-963515243,30499999,0,0.0654928,0
1462052917.23,78522.2,-963515243,305972766,0,0.0654928,0
1462052917.43,78522.4,-963515243,305972766,0,0.0654928,0
1462052917.63,78522.6,-963515243,305972766,0,0.0654928,0
1462052917.83,78522.8,0,305972766,56.9003,91.512,0
1462052918.03,78523,-963515243,305972766,0,0.0654928,0
1462052918.23,78523.2,0,305972766,56.9003,91.512,0
1462052918.43,78523.4,-963515243,305972766,0,0.0654928,0
1462052918.63,78523.6,-963515243,305972766,0,0.0654928,0
1462052918.83,78523.8,-963515243,305972766,0,0.0654928,0
1462052919.03,78524,-963515243,305972766,0,0.0654928,0
1462052919.23,78524.2,-963515243,305972766,0,0.0654928,0
1462052919.43,78524.4,-100333331,305972766,0,0.0654928,0
1462052919.63,78524.6,-963515243,305972766,0,0.0654928,0
1462052919.83,78524.8,-963515243,305972766,0,0.0654928,0
1462052920.03,78525,-963515243,305972766,0,0.0654928,0
1462052920.23,78525.2,-963515243,305972766,0,0.0654928,0
1462052920.43,78525.4,-963515243,305972766,0,0.0654928,0
1462052920.63,78525.6,-963515243,305972766,0,0.0654928,0
1462052920.83,78525.8,-963515243,305972766,0,0.0654928,0
1462052921.03,78526,-963515243,305972766,0,0.0654928,0
1462052921.23,78526.2,-963515243,305972766,0,0.0654928,0
1462052921.43,78526.4,100333331,305972766,56.9003,91.512,0
1462052921.63,78526.6,-963515243,305972766,0,0.0654928,0
1462052921.83,78526.8,-963515243,305972766,0,0.0654928,0
1462052922.03,78527,-963515243,305972766,0,0.0654928,0
1462052922.23,78527.2,-1500000,305972766,0,0.0654928,0
1462052922.43,78527.4,-963515243,305972766,0,0.0654928,0
1462052922.63,78527.6,-963515243,305972766,0,0.0654928,0
1462052922.83,78527.8,-963515243,305972766,0,0.0654928,0
1462052923.03,78528,-963515243,305972766,0,0.0654928,0
1462052923.23,78528.2,-963515243,305972766,0,0.0654928,0
1462052923.43,78528.4,-963515243,305972766,0,0.0654928,0
1462052923.63,78528.6,-963515243,305972766,0,0.0654928,0
1462052923.83,78528.8,-963515243,305972766,0,0.0654928,0
1462052924.03,78529,-963515243,305972766,0,0.0654928,0
1462052924.23,78529.2,-963515243,305972766,0,0.0654928,0
1462052924.43,78529.4,-963515243,305972766,0,0.0654928,0
1462052924.63,78529.6,-963515243,305972766,0,0.0654928,0
1462052924.83,78529.8,-963499984,305972766,0,0.0654928,0
1462052925.03,78530,-963515243,305972766,0,0.0654928,0
1462052925.23,78530.2,-963515243,305972766,0,0.0654928,0
1462052925.43,78530.4,-963515243,305972766,0,0.0654928,0
1462052925.63,78530.6,-963515243,305972766,0,0.0654928,0
1462052925.83,78530.8,-963515243,305972766,0,0.0654928,0
1462052926.03,78531,-963515243,305972766,0,0.0654928,0
1462052926.23,78531.2,-963515243,305972766,0,0.0654928,0
1462052926.43,78531.4,-963515243,305972766,0,0,0
1462052926.63,78531.6,-963515243,305972766,0,0.0654928,0
1462052926.83,78531.8,-963515243,305972766,0,0.0654928,0
1462052927.03,78532,-963515243,305972766,0,0.0654928,0
1462052927.23,78532.2,-963515243,305972766,0,0.0654928,0
1462052927.43,78532.4,-963515243,305972766,0,0.0654928,0
1462052927.63,78532.6,-963515243,305972766,0,0.0654928,0
1462052927.83,78532.8,-963515243,305972766,0,0.0654928,0
1462052928.03,78533,-963515243,305972766,0,0.0654928,0
1462052928.23,78533.2,-963515243,305972766,0,0.0654928,0
1462052928.43,78533.4,-963515243,305972766,0,0.0654928,0
1462052928.63,78533.6,-963515243,305972766,0,0.0654928,0
1462052928.83,78533.8,-963515243,305972766,0,0.0654928,0
1462052929.03,78534,-963515243,305972766,0,0.0654928,0
1462052929.23,78534.2,-963515243,305972766,0,0.0654928,0
1462052929.43,78534.4,-963516388,305972766,0,0.0654928,0
1462052929.63,78534.6,-963515243,305972766,0,0.0654928,0
1462052929.83,78534.8,-963515243,305972766,0,0.0654928,0
1462052930.03,78535,-963515243,305972766,0,0.0654928,0
1462052930.23,78535.2,-963515243,305972766,0,0.0654928,0
1462052930.43,78535.4,-963515243,305972766,0,0.0654928,0
1462052930.63,78535.6,-963515243,305972766,0,0.0654928,0
1462052930.83,78535.8,-963515243,305972766,0,0.0624466,0
1462052931.03,78536,-963515243,305972766,0,0.0654928,0
1462052931.23,78536.2,-963515243,305972766,0,0.0654928,0
1462052931.43,78536.4,-963515243,305972766,0,0.0654928,0
1462052931.63,78536.6,-963515243,305972766,0,0.0654928,0
1462052931.83,78536.8,-963515243,305972766,0,0.0654928,0
1462052932.03,78537,-963515243,305972766,0,0.0654928,0
1462052932.23,78537.2,-963515243,305972766,0,0.0654928,0
1462052932.43,78537.4,-963515243,305972766,0,0.0654928,0
1462052932.63,78537.6,-963515243,305972766,0,0.0654928,0
1462052932.83,78537.8,-963515243,305972766,0,0.0654928,0
1462052933.03,78538,-963515243,305972766,0,0.0654928,0
1462052933.23,78538.2,-963515243,305972766,0,0.0654928,0
1462052933.43,78538.4,-963515243,305972766,0,0.0654928,0
1462052933.63,78538.6,-963515243,305972766,0,0.0654928,0
1462052933.83,78538.8,-963515243,305972766,0,0.0654928,0
1462052934.03,78539,-963515243,305972766,0,0.0654928,0
1462052934.23,78539.2,-963515243,305972766,0,0.0654928,0
1462052934.43,78539.4,-963515243,305972766,0,0.0654928,0
1462052934.63,78539.6,-963515243,305972766,0,0.0654928,0
1462052934.83,78539.8,-963515243,305972766,0,0.0654928,0
1462052935.03,78540,-963515243,305972766,0,0.0654928,0
1462052935.23,78540.2,-963515243,305972766,0,0.0654928,0
1462052935.43,78540.4,-963515243,305972766,0,0.0654928,0
1462052935.63,78540.6,-963515243,305972766,0,0.0654928,0
1462052935.83,78540.8,-963515243,305972766,0,0.0654928,0
1462052936.03,78541,-963515243,305972766,0,0.0654928,0
1462052936.23,78541.2,-963515243,305972766,0,0.0654928,0
1462052936.43,78541.4,-963515243,305972766,0,0.0654928,0
1462052936.63,78541.6,-963515243,305972766,0,0.0654928,0
1462052936.83,78541.8,-963515243,305972766,0,0.0654928,0
1462052937.03,78542,-963515243,305972766,0,0.0654928,0
1462052937.23,78542.2,-963515243,305972766,0,0.0654928,0
1462052937.43,78542.4,-963515243,305972766,0,0.0654928,0
1462052937.63,78542.6,-963515243,305972766,0,0.0654928,0
1462052937.83,78542.8,-963515243,305972766,0,0.0654928,0
1462052938.03,78543,-963515243,305972766,0,0.0654928,0
1462052938.23,78543.2,-963515243,305972766,0,0.0654928,0
1462052938.43,78543.4,-963515243,305972766,0,0.0654928,0
1462052938.63,78543.6,-963515243,305972766,0,0.0654928,0
1462052938.83,78543.8,-963515243,305972766,0,0.0654928,0
1462052939.03,78544,-963515243,305972766,0,0.0654928,0
1462052939.23,78544.2,-963515243,305972576,0.238187,0.0698793,0
1462052939.43,78544.4,-963515243,305972576,0.317583,0.0716156,0
1462052939.63,78544.6,-963515243,305972576,0.291118,0.0768246,0
1462052939.83,78544.8,-963515243,305972576,0.344048,0.0753624,0
1462052940.03,78545,-963515243,305972576,0.396979,0.0758498,0
1462052940.23,78545.2,-963515370,305972576,0.449909,0.0778298,0
1462052940.43,78545.4,-963515370,305972576,0.449909,0.0782563,0
1462052940.63,78545.6,-963515370,305972576,0.449909,0.0779821,0
1462052940.83,78545.8,-963515370,305972576,0.476375,0.0778298,0
1462052941.03,78546,-963515370,305972576,0.449909,0.0775557,0
1462052941.23,78546.2,-963515370,305972576,0.449909,0.0778298,0
1462052941.43,78546.4,-963515370,305972576,0.449909,0.0776471,0
1462052941.63,78546.6,-963515370,305972576,0.423444,0.0776471,0
1462052941.83,78546.8,-963515370,305972576,0.449909,0.0771292,0
1462052942.03,78547,-963515625,305972576,0.449909,0.0767637,0
1462052942.23,78547.2,-963515625,305972576,0.423444,0.0771597,0
1462052942.43,78547.4,-963515625,305972576,0.423444,0.0777384,0
1462052942.63,78547.6,-963515625,305972576,0.423444,0.0783172,0
1462052942.83,78547.8,-963515625,305972576,0.396979,0.0800231,0
1462052943.03,78548,-963515625,305972608,0.396979,0.0800231,0
1462052943.23,78548.2,-963515625,305972608,0.370514,0.0793834,0
1462052943.43,78548.4,-963515625,305972576,0.344048,0.0780735,0
1462052943.63,78548.6,-963515625,305972576,0.317583,0.0770073,0
1462052943.83,78548.8,-963515625,305972576,0.317583,0.0770987,0
1462052944.03,78549,-963515625,305972576,0.291118,0.0779517,0
1462052944.23,78549.2,-963515625,305972576,0.238187,0.0779821,0
1462052944.43,78549.4,-963515625,305972576,0,0.0784086,0
1462052944.63,78549.6,-963515625,305972576,0,0.0784086,0
